listing_type,state_code,property_type,address,suburb_name,postcode,bedrooms,list_date
sale,WA,house,38 Market Street,Guildford,6055,4,21/2/2023
sale,WA,duplex-semi-detached,3A Blain Court,Leeming,6149,3,21/2/2023
sale,WA,house,3/71 Lawley Street,Tuart Hill,6060,3,21/2/2023
sale,WA,house,54  Winthrop drive,Winthrop,6150,0,21/2/2023
sale,WA,house,9 Glenview Street,Mount Tarcoola,6530,4,21/2/2023
sale,WA,house,7 Coyong Road,Wattle Grove,6107,3,21/2/2023
sale,WA,unit,4/7 Bologna Garden,Aubin Grove,6164,3,21/2/2023
sale,WA,house,Address available on request,Jane Brook,6056,4,21/2/2023
sale,WA,house,38 TBC Honey Grove Estate,Anketell,6167,4,21/2/2023
sale,WA,house,22 Waratah Way,Wandi,6167,4,21/2/2023
sale,WA,house,7/2 Crystalline Road,Spearwood,6163,3,21/2/2023
sale,WA,house,38B Range View Road,High Wycombe,6057,4,21/2/2023
sale,WA,house,57 Albany Drive,Dawesville,6211,3,21/2/2023
sale,WA,house,78 Corymbia Way,Hammond Park,6164,3,21/2/2023
sale,WA,house,5 Acheron Road,San Remo,6210,5,21/2/2023
sale,WA,house,61 Constantine Court,Thornlie,6108,4,21/2/2023
sale,WA,house,5 Turner Way,Bulgarra,6714,3,21/2/2023
sale,WA,residential land,40 Karrack Crescent,Witchcliffe,6286,0,21/2/2023
sale,WA,house,Lot 199 Rosewood Street,Hammond Park,6164,4,21/2/2023
sale,WA,house,1/19 Dee Road,Applecross,6153,3,21/2/2023
sale,WA,house,13 Reen Street,Kewdale,6105,4,21/2/2023
sale,WA,house,Address available on request,Abbey,6280,4,21/2/2023
sale,WA,house,74 The Crest,Woodvale,6026,4,21/2/2023
sale,WA,house,78 Plackett Drive,Pemberton,6260,3,21/2/2023
sale,WA,villa,4/28 Leonora Street,Como,6152,2,21/2/2023
sale,WA,house,1 Nolin Way,Secret Harbour,6173,4,21/2/2023
sale,WA,apartment,84/42-52 Terrace Road,East Perth,6004,2,21/2/2023
sale,WA,house,16 Coronation Drive,Binningup,6233,4,21/2/2023
sale,WA,house,860 Paradise Road,Baldivis,6171,4,21/2/2023
sale,WA,house,34 Maculata St,Kambalda West,6442,2,21/2/2023
sale,WA,apartment,2/165 Edward Street,Osborne Park,6017,2,21/2/2023
sale,WA,house,167 Torrenova Way,Sinagra,6065,4,21/2/2023
sale,WA,townhouse,22B Beach Road,Watermans Bay,6020,4,21/2/2023
sale,WA,house,24 Privet Pass,Bennett Springs,6063,4,21/2/2023
sale,WA,apartment,12/3 Wexford Street,Subiaco,6008,1,21/2/2023
sale,WA,apartment,2D/73 Mill Point Road,South Perth,6151,3,21/2/2023
sale,WA,apartment,T24/24 Pearson Street,Churchlands,6018,2,21/2/2023
sale,WA,house,3 Bunratty Link,Canning Vale,6155,3,21/2/2023
sale,WA,apartment,3/97 Peninsula Road,Maylands,6051,2,21/2/2023
sale,WA,house,151 Ballatar way,Currambine,6028,4,21/2/2023
sale,WA,villa,38 Newhaven Way,Nollamara,6061,3,21/2/2023
sale,WA,house,95 Girraween Street,Armadale,6112,4,21/2/2023
sale,WA,villa,1/277 Knutsford Avenue,Kewdale,6105,3,21/2/2023
sale,WA,villa,Address available on request,Cockburn Central,6164,4,21/2/2023
sale,WA,unit,7/77 Kintail,Applecross,6153,1,21/2/2023
sale,WA,house,33 Eremophila Street,Sinagra,6065,4,21/2/2023
sale,WA,house,371 Alverstone Boulevard,Lakelands,6180,4,21/2/2023
sale,WA,house,LOT 134 Ageratum Rd,Sinagra,6065,4,21/2/2023
sale,WA,house,7 Cheviot Street,Dianella,6059,4,21/2/2023
sale,WA,house,Address available on request,Melville,6156,3,21/2/2023
sale,WA,house,1823 Havant Way,Wellard,6170,3,21/2/2023
sale,WA,house,5 Endo Way,Aveley,6069,3,21/2/2023
sale,WA,house,Address available on request,Beaconsfield,6162,3,21/2/2023
sale,WA,house,332 Selacosa Avenue,Jindalee,6036,4,21/2/2023
sale,WA,house,26 Clarke Street,South Bunbury,6230,4,21/2/2023
sale,WA,house,8 Bowstring Place,Joondalup,6027,4,21/2/2023
sale,WA,house,3643 Formby Road,Lakelands,6180,4,21/2/2023
sale,WA,house,11766 Cumberland Avenue,Ellenbrook,6069,4,21/2/2023
sale,WA,house,31 Heron Loop,Nickol,6714,3,21/2/2023
sale,WA,house,12 Cotter Court,Cable Beach,6726,3,21/2/2023
sale,WA,house,28 Linacre Road,Bullsbrook,6084,4,21/2/2023
sale,WA,unit,8/15 Peppermint Way,Peaceful Bay,6333,3,21/2/2023
sale,WA,house,15 Geegelup View,Bridgetown,6255,3,21/2/2023
sale,WA,house,15 Camfield Road,Darlington,6070,4,21/2/2023
sale,WA,house,"Lot 94 Indus Way, Treendale",Australind,6233,4,21/2/2023
sale,WA,house,3051 Turon Way,Mindarie,6030,4,21/2/2023
sale,WA,house,3088 Auburn Street,Mindarie,6030,3,21/2/2023
sale,WA,apartment,408/60 Riversdale Road,Rivervale,6103,2,21/2/2023
sale,WA,house,14 Curve Road,Swan View,6056,2,21/2/2023
sale,WA,house,9 Nidjalla Loop,Swanbourne,6010,4,21/2/2023
sale,WA,house,Lot 243 Guava Rise,Upper Swan,6069,4,21/2/2023
sale,WA,house,23/12 Keane Street,Midland,6056,1,21/2/2023
sale,WA,unit,21/12 Keane Street,Midland,6056,2,21/2/2023
sale,WA,house,843 Spectrum Street,Eglinton,6034,4,21/2/2023
sale,WA,house,11 Jadura Crescent,Baynton,6714,5,21/2/2023
sale,WA,house,115 Brookmount Drive,Ellenbrook,6069,3,21/2/2023
sale,WA,house,23 Heron Loop,Nickol,6714,3,21/2/2023
sale,WA,house,22 Regent Drive,Wannanup,6210,4,21/2/2023
sale,WA,house,49 Curtis Way,Girrawheen,6064,4,21/2/2023
sale,WA,mixed farming,50 Beattie Road,Yealering,6372,0,21/2/2023
sale,WA,house,2 Balliol Court,College Grove,6230,4,21/2/2023
sale,WA,house,4 Parade Road,South Bunbury,6230,3,21/2/2023
sale,WA,villa,24A Muir Street,Innaloo,6018,3,21/2/2023
sale,WA,house,6 Juniper Bank Way,Subiaco,6008,3,21/2/2023
sale,WA,apartment,7/396 South Terrace,South Fremantle,6162,3,21/2/2023
sale,WA,townhouse,4/24 Fletcher Street,Yokine,6060,3,21/2/2023
sale,WA,house,Lot 618 Bonfire Chase,Eglinton,6034,3,21/2/2023
sale,WA,house,1 Syndicate Link,Lake Coogee,6166,4,21/2/2023
sale,WA,house,6 Rainbows End,Big Grove,6330,4,21/2/2023
sale,WA,house,Lot 302 Withnell Approach,Mandogalup,6167,4,21/2/2023
sale,WA,house,Lot 1670 Pascoe Way,Millbridge,6232,4,21/2/2023
sale,WA,residential land,9 Enchantress Lane,Dawesville,6211,0,21/2/2023
sale,WA,unit,12b Coojong Link,Success,6164,3,21/2/2023
sale,WA,house,20 Buckingham Street,Mount Tarcoola,6530,3,21/2/2023
sale,WA,unit,1/48 Great Northern Highway,Midland,6056,2,21/2/2023
sale,WA,unit,9/177 Mill Point Road,South Perth,6151,1,21/2/2023
sale,WA,townhouse,1/23 Dugdale Street,Warwick,6024,3,21/2/2023
sale,WA,house,Lot 113 Chamaeleon Approach,Australind,6233,4,21/2/2023
sale,WA,house,2 Lathwell Close,Nickol,6714,4,21/2/2023
sale,WA,house,12 Debenham Street,Thornlie,6108,4,21/2/2023
sale,WA,residential land,4 Collins Place,Northam,6401,0,21/2/2023
sale,WA,house,17 Caslano Road,Meadow Springs,6210,4,21/2/2023
sale,WA,house,6/15 Pallett Avenue,Spearwood,6163,1,21/2/2023
sale,WA,house,Lot 821 Caulfield Drive,Baldivis,6171,4,21/2/2023
sale,WA,house,853 Constellation Drive,Bennett Springs,6063,4,21/2/2023
sale,WA,house,50 Tain Street,Applecross,6153,3,21/2/2023
sale,WA,house,9A Dunvegan Road,Applecross,6153,4,21/2/2023
sale,WA,house,29 Riverina Parade,Lake Coogee,6166,5,21/2/2023
sale,WA,house,99 Birdwood Drive,Woodridge,6041,4,21/2/2023
sale,WA,house,20 Snook Way,Pegs Creek,6714,4,21/2/2023
sale,WA,farmlet,Lot 62 Coolgardie-Esperance Highway,Monjingup,6450,3,21/2/2023
sale,WA,house,Lot 439 Lavender Road,Henley Brook,6055,4,21/2/2023
sale,WA,house,Lot 82 Couloir Street,Treeby,6164,3,21/2/2023
sale,WA,house,1 Quin Street,Rockingham,6168,2,21/2/2023
sale,WA,house,11 Canopy Court,Banksia Grove,6031,4,21/2/2023
sale,WA,residential land,"Lot P/L 281, Sawmill Loop",Karridale,6288,0,21/2/2023
sale,WA,house,39 Webster Street,Nedlands,6009,5,21/2/2023
sale,WA,house,228 Porcelain Way,Balcatta,6021,4,21/2/2023
sale,WA,house,2 Miro Lane,Byford,6122,4,21/2/2023
sale,WA,house,52 King Street,South Boulder,6432,4,21/2/2023
sale,WA,house,24 Nganka Way,Hannans,6430,5,21/2/2023
sale,WA,apartment,15/80 Stirling Highway,North Fremantle,6159,3,21/2/2023
sale,WA,house,1 Oxcliffe Road,Doubleview,6018,4,21/2/2023
sale,WA,house,12 Bracewell Court,Yangebup,6164,3,21/2/2023
sale,WA,apartment,12101/179 Davy Street,Booragoon,6154,2,21/2/2023
sale,WA,house,5 Elias Court,Greenwood,6024,3,21/2/2023
sale,WA,house,3 Mokutu Court,Quinns Rocks,6030,4,21/2/2023
sale,WA,house,13 Boronia Close,Pinjarra,6208,4,21/2/2023
sale,WA,house,30 Noreuil Circuit,Cowaramup,6284,3,21/2/2023
sale,WA,house,Lot 29 Lingard Loop,Bunbury,6230,4,21/2/2023
sale,WA,house,62 Brolga Meander,Nickol,6714,3,21/2/2023
sale,WA,apartment,213/60 Riversdale Road,Rivervale,6103,2,21/2/2023
sale,WA,house,3 Estuary View Road,Dawesville,6211,2,21/2/2023
sale,WA,house,3 Ametrine Street,Treeby,6164,4,21/2/2023
sale,WA,house,3092 Auburn Street,Clarkson,6030,5,21/2/2023
sale,WA,house,3623 17 Barracoota Loop,Lakelands,6180,5,21/2/2023
sale,WA,house,Address available on request,Rivervale,6103,4,21/2/2023
sale,WA,house,Address available on request,Rivervale,6103,4,21/2/2023
sale,WA,house,Lot 802 Laufer Avenue,Hilbert,6112,4,21/2/2023
sale,WA,apartment,405/908 Canning Highway,Applecross,6153,1,21/2/2023
sale,WA,house,Lot 160 Rosaline Crescent,Byford,6122,4,21/2/2023
sale,WA,house,Lot 197 Passiflora Loop,Girrawheen,6064,2,21/2/2023
sale,WA,villa,2/25 Hope Road,Palmyra,6157,3,21/2/2023
sale,WA,house,Lot 150 Yetar Lane,Wanneroo,6065,4,21/2/2023
sale,WA,residential land,"Lot 22, Kangaroo Gully Road",Bridgetown,6255,0,21/2/2023
sale,WA,house,Lot 19 Waratah Way,Wandi,6167,4,21/2/2023
sale,WA,house,Lot 13 Newport Street,Ridgewood,6030,4,21/2/2023
sale,WA,house,32 Ipswich Crescent,Girrawheen,6064,3,21/2/2023
sale,WA,apartment,5/13 Cantonment Street,Fremantle,6160,2,21/2/2023
sale,WA,house,Lot 122 Eremophila Street,Sinagra,6065,4,21/2/2023
sale,WA,house,Lot 9 Coyong Road,Wattle Grove,6107,4,21/2/2023
sale,WA,house,Address available on request,Hamilton Hill,6163,3,21/2/2023
sale,WA,house,16 Harper Street,Port Hedland,6721,4,21/2/2023
sale,WA,house,Lot 136 Scenograph Drive,Sinagra,6065,4,21/2/2023
sale,WA,house,13 Citrine Street,Eglinton,6034,4,21/2/2023
sale,WA,house,22 Warriedar Way,Golden Bay,6174,3,21/2/2023
sale,WA,house,Address available on request,Hamilton Hill,6163,4,21/2/2023
sale,WA,house,Lot 32 TBC Honey Grove Estate,Anketell,6167,4,21/2/2023
sale,WA,house,20 Parmelia Entrance,Port Kennedy,6172,4,21/2/2023
sale,WA,unit,57/6 Manning Terrace,South Perth,6151,2,21/2/2023
sale,WA,house,41 Usher Meander,Baldivis,6171,4,21/2/2023
sale,WA,house,Address available on request,Hamilton Hill,6163,3,21/2/2023
sale,WA,house,Lot 239 Percheron Circuit,Forrestdale,6112,4,21/2/2023
sale,WA,house,163 Vincent Street,Beverley,6304,3,21/2/2023
sale,WA,house,Lot 902 Tremblant Drive,Brabham,6055,4,21/2/2023
sale,WA,house,790 Fairmount Boulevard,Brabham,6055,4,21/2/2023
sale,WA,unit,21/55 Hooley Road,Midland,6056,2,21/2/2023
sale,WA,house,172A Penguin Rd,Safety Bay,6169,4,21/2/2023
sale,WA,house,5 Brie Brie Crescent,Kalamunda,6076,4,21/2/2023
sale,WA,house,2150 Dulverton Street,Baldivis,6171,4,21/2/2023
sale,WA,house,24 Gibson Way,Hopetoun,6348,4,22/2/2023
sale,WA,residential land,210 Arcadia Drive,Shoalwater,6169,0,22/2/2023
sale,WA,residential land,"Lot 6, 47 Kirkham Hill Terrace",Maylands,6051,0,22/2/2023
sale,WA,house,38 Firebrand Grove,Baldivis,6171,4,22/2/2023
sale,WA,apartment,16/3 Burgundy Crescent,Spearwood,6163,2,22/2/2023
sale,WA,house,213 Suffolk Street,Caversham,6055,3,22/2/2023
sale,WA,house,119 Wellington Road,Dianella,6059,4,22/2/2023
sale,WA,house,11 Nullagine Avenue,South Guildford,6055,4,22/2/2023
sale,WA,house,74 Peppermint Way,Eaton,6232,4,22/2/2023
sale,WA,house,8 Bengal Street,Alkimos,6038,4,22/2/2023
sale,WA,house,3 Behan Street,Bentley,6102,4,22/2/2023
sale,WA,house,2 Imbros Lane,North Perth,6006,3,22/2/2023
sale,WA,house,26 Surada Street,North Coogee,6163,3,22/2/2023
sale,WA,house,117 Pannage Way,Brabham,6055,3,22/2/2023
sale,WA,apartment,1105/78 Stirling Street,Perth,6000,2,22/2/2023
sale,WA,house,129A The Strand,Bedford,6052,5,22/2/2023
sale,WA,house,37 Sillmon Way,Duncraig,6023,4,22/2/2023
sale,WA,house,Address available on request,Madora Bay,6210,4,22/2/2023
sale,WA,house,3209 Albany Highway,Armadale,6112,4,22/2/2023
sale,WA,residential land,101A Elizabeth Street,Beckenham,6107,0,22/2/2023
sale,WA,house,27 Goldsworthy Loop,Dawesville,6211,4,22/2/2023
sale,WA,house,2/54 First Avenue,Mount Lawley,6050,2,22/2/2023
sale,WA,apartment,7/59 Second Avenue,Mount Lawley,6050,2,22/2/2023
sale,WA,villa,1/194-196 Fern Road,Wilson,6107,3,22/2/2023
sale,WA,house,22 Redcliffe Road,Greenfields,6210,4,22/2/2023
sale,WA,house,9 Fysh Place,Huntingdale,6110,3,22/2/2023
sale,WA,other,1 Jarrahdale Road,Jarrahdale,6124,2,22/2/2023
sale,WA,house,12 Gage Street,Two Rocks,6037,3,22/2/2023
sale,WA,house,12 Ballymena Vista,Southern River,6110,4,22/2/2023
sale,WA,house,56 Yilgarn Street,Shenton Park,6008,3,22/2/2023
sale,WA,residential land,61 Gibbs Street,Carey Park,6230,0,22/2/2023
sale,WA,house,24 Parsons Avenue,Manning,6152,4,22/2/2023
sale,WA,house,5 Broadley Place,Gosnells,6110,3,22/2/2023
sale,WA,house,16 Webb Street,Gosnells,6110,3,22/2/2023
sale,WA,apartment,5/1 Roydhouse Street,Subiaco,6008,2,22/2/2023
sale,WA,house,39 Minerva Loop,Success,6164,4,22/2/2023
sale,WA,house,26 Latham Road,Ferndale,6148,3,22/2/2023
sale,WA,house,110 Seaside Avenue,Yanchep,6035,4,22/2/2023
sale,WA,unit,20/19 Joseph Street,Maylands,6051,2,22/2/2023
sale,WA,house,72 Blue Wren Drive,Eaton,6232,3,22/2/2023
sale,WA,house,5 Hazlett Lane,Dawesville,6211,4,22/2/2023
sale,WA,residential land,67 Luyer Avenue,East Cannington,6107,0,22/2/2023
sale,WA,house,238 Marmion Street,Cottesloe,6011,3,22/2/2023
sale,WA,house,95 Matheson Road,Ascot,6104,3,22/2/2023
sale,WA,house,47 Peverett Loop,Baldivis,6171,4,22/2/2023
sale,WA,house,58 Ramsden Way,Morley,6062,4,22/2/2023
sale,WA,unit,30/137 George Road,Beresford,6530,2,22/2/2023
sale,WA,unit,17/137 George Road,Beresford,6530,1,22/2/2023
sale,WA,house,Lot 228 Rosewood Street,Hammond Park,6164,4,22/2/2023
sale,WA,house,41 Roberts Street,Norseman,6443,3,22/2/2023
sale,WA,house,Lot 224 Rosewood Street,Hammond Park,6164,4,22/2/2023
sale,WA,residential land,"Lot 1, 107 Wittenoom Road",High Wycombe,6057,0,22/2/2023
sale,WA,villa,4/50 Sayer Street,Midland,6056,3,22/2/2023
sale,WA,apartment,1/16 Dolphin Drive,Mandurah,6210,3,22/2/2023
sale,WA,house,2 Hanrahan Loop,Kardinya,6163,4,22/2/2023
sale,WA,house,8 Doherty Street,Embleton,6062,3,22/2/2023
sale,WA,house,127 Roberts Street,Norseman,6443,3,22/2/2023
sale,WA,house,Address available on request,Ascot,6104,4,22/2/2023
sale,WA,house,4 Crimson Way,Harrisdale,6112,5,22/2/2023
sale,WA,house,197 Chittick Road,Hammond Park,6164,4,22/2/2023
sale,WA,house,4 Greenham Place,Bibra Lake,6163,3,22/2/2023
sale,WA,house,28A Milton Avenue,Balcatta,6021,2,22/2/2023
sale,WA,villa,4/27 McGregor Street,Embleton,6062,2,22/2/2023
sale,WA,apartment,77/49 Mcgregor Road,Palmyra,6157,1,22/2/2023
sale,WA,house,49 Admiralty,Halls Head,6210,4,22/2/2023
sale,WA,house,Address available on request,North Beach,6020,3,22/2/2023
sale,WA,villa,1 Glendalough Loop,Canning Vale,6155,4,22/2/2023
sale,WA,house,274 Medina Way,Dawesville,6211,4,22/2/2023
sale,WA,apartment,16/38 Scarborough Beach Road,North Perth,6006,1,22/2/2023
sale,WA,residential land,"Lot 1311, Woodarburrup Road",Scott River East,6275,0,22/2/2023
sale,WA,house,4 Coogee Road,Lake Coogee,6166,4,22/2/2023
sale,WA,house,Address available on request,Coogee,6166,4,22/2/2023
sale,WA,villa,18B Victoria Way,Osborne Park,6017,3,22/2/2023
sale,WA,apartment,44/46 East Street,East Fremantle,6158,2,22/2/2023
sale,WA,unit,7/2 Robert Street,Broome,6725,2,22/2/2023
sale,WA,house,308 Yangebup Road,Yangebup,6164,3,22/2/2023
sale,WA,house,7 Camira Place,Gooseberry Hill,6076,3,22/2/2023
sale,WA,house,27 Thornhill Way,Greenwood,6024,4,22/2/2023
sale,WA,house,11 Turquoise Chase,Dayton,6055,4,22/2/2023
sale,WA,house,43 Barnet St,North Perth,6006,3,22/2/2023
sale,WA,house,13 Carnarvon Crescent,Coolbinia,6050,5,22/2/2023
sale,WA,house,6 Nambung Street,Southern River,6110,4,22/2/2023
sale,WA,apartment,1/12 Stone Street,South Perth,6151,3,22/2/2023
sale,WA,house,2/15 Collins Street,Kalgoorlie,6430,1,22/2/2023
sale,WA,house,8  Hayward Place,Australind,6233,5,22/2/2023
sale,WA,other,Giblett Bolton Road,Sunnyside,6256,0,22/2/2023
sale,WA,house,114 South Yunderup Road,South Yunderup,6208,4,22/2/2023
sale,WA,apartment,17/2 Burvill Drive,Floreat,6014,3,22/2/2023
sale,WA,house,44 Johnston Street,Peppermint Grove,6011,5,22/2/2023
sale,WA,house,Address available on request,Nannup,6275,4,22/2/2023
sale,WA,apartment,20/269 Main Steet,Osborne Park,6017,2,22/2/2023
sale,WA,house,8 Kerries Link,The Vines,6069,5,22/2/2023
sale,WA,house,6 Darel Close,Kenwick,6107,3,22/2/2023
sale,WA,apartment,1/35 Angelo Street,South Perth,6151,1,22/2/2023
sale,WA,house,144A Woodrow Avenue,Dianella,6059,2,22/2/2023
sale,WA,house,17 Crossland Way,Kardinya,6163,4,22/2/2023
sale,WA,house,88 Tijuana Road,Armadale,6112,3,22/2/2023
sale,WA,apartment,54/12 Wall Street,Maylands,6051,3,22/2/2023
sale,WA,house,5 Sinclair Close,Bunbury,6230,3,22/2/2023
sale,WA,house,62 Wimpole Road,Bonniefield,6525,5,22/2/2023
sale,WA,house,183 Macdonald Street,Kalgoorlie,6430,3,22/2/2023
sale,WA,apartment,13/2 Mayfair Street,West Perth,6005,1,22/2/2023
sale,WA,house,15 Arundle Avenue,Greenmount,6056,3,22/2/2023
sale,WA,house,182 Douglas Avenue,Kensington,6151,2,22/2/2023
sale,WA,house,170 Harborne Street,Wembley,6014,3,22/2/2023
sale,WA,house,10  Cherokee Green,Clarkson,6030,4,22/2/2023
sale,WA,house,Lot 11934 Hesperia Parade,Ellenbrook,6069,4,22/2/2023
sale,WA,house,52 Dongara Circle,Jane Brook,6056,4,22/2/2023
sale,WA,house,24 Swan Road,Mahogany Creek,6072,4,22/2/2023
sale,WA,house,3 William Road,Coodanup,6210,3,22/2/2023
sale,WA,house,30C York Street,Subiaco,6008,2,22/2/2023
sale,WA,house,7 Valentine Avenue,Dianella,6059,3,22/2/2023
sale,WA,townhouse,11/21-27 Hayes Avenue,Yokine,6060,3,22/2/2023
sale,WA,house,66 Delmage Circle,Ellenbrook,6069,4,22/2/2023
sale,WA,house,22 Goyder Elbow,Merriwa,6030,4,22/2/2023
sale,WA,residential land,7 Adam Road,Ravenswood,6208,0,22/2/2023
sale,WA,residential land,"Lot 23, Quenda Drive",Northcliffe,6262,0,22/2/2023
sale,WA,unit,19/22 Knutsford Street,North Perth,6006,2,22/2/2023
sale,WA,apartment,3/13 Cantonment Street,Fremantle,6160,2,22/2/2023
sale,WA,house,"1,2 & 3/32 Camberwell Street",East Victoria Park,6101,4,22/2/2023
sale,WA,house,36 Trigwell Street,Donnybrook,6239,3,22/2/2023
sale,WA,residential land,7 Pinjarra-Williams Road,Pinjarra,6208,0,22/2/2023
sale,WA,house,65 Goderich Street,East Perth,6004,4,22/2/2023
sale,WA,unit,6/46 Smith St,Highgate,6003,1,22/2/2023
sale,WA,house,Lot 18 Beech Estate,Margaret River,6285,3,22/2/2023
sale,WA,apartment,26/1 Kennedy Street,Maylands,6051,3,22/2/2023
sale,WA,cropping,2837 Bindoon-Moora Road,Mindarra,6503,3,22/2/2023
sale,WA,house,18 Bass Chase,Yanchep,6035,4,22/2/2023
sale,WA,apartment,21/177 Wanneroo Road,Tuart Hill,6060,2,22/2/2023
sale,WA,house,1 Favenc Way,Padbury,6025,3,22/2/2023
sale,WA,house,30 Lorna Street,Beresford,6530,3,22/2/2023
sale,WA,house,172 Wilding Street,Doubleview,6018,3,22/2/2023
sale,WA,house,29 Terelink Crescent,Redcliffe,6104,5,22/2/2023
sale,WA,house,4 Tulley Court,Rockingham,6168,3,22/2/2023
sale,WA,house,140 Blackadder Road,Swan View,6056,4,22/2/2023
sale,WA,house,19/146 St Andrews Drive,Yanchep,6035,4,22/2/2023
sale,WA,residential land,38 Butts Road,Yakamia,6330,0,22/2/2023
sale,WA,house,28 Lorna Street,Beresford,6530,3,22/2/2023
sale,WA,house,28 Biara Gardens,Mount Claremont,6010,4,22/2/2023
sale,WA,house,31 Trafalgar Road,Lesmurdie,6076,4,22/2/2023
sale,WA,villa,4C Plane Court,Beldon,6027,3,22/2/2023
sale,WA,house,28A Hartfield Street,Queens Park,6107,3,22/2/2023
sale,WA,house,10 Cowes Street,Harrisdale,6112,4,22/2/2023
sale,WA,house,358 Durlacher Street,Mount Tarcoola,6530,4,22/2/2023
sale,WA,house,12 Dunn Close,Seville Grove,6112,4,22/2/2023
sale,WA,house,10 Kinsale Bend,Port Kennedy,6172,4,22/2/2023
sale,WA,house,1/63 North Beach Road,North Beach,6020,2,22/2/2023
sale,WA,house,16 Trigger Loop,Willetton,6155,4,22/2/2023
sale,WA,villa,48/104 King William Street,Bayswater,6053,2,22/2/2023
sale,WA,house,15 Chidzey Drive,Seville Grove,6112,3,22/2/2023
sale,WA,house,24A Challis Road,Armadale,6112,3,22/2/2023
sale,WA,house,100 Broome Street,Highgate,6003,2,22/2/2023
sale,WA,house,3 Jerrat Mews,Atwell,6164,4,22/2/2023
sale,WA,townhouse,3/13 Overton Garden,Cottesloe,6011,3,22/2/2023
sale,WA,house,1 Hermes Road,Gooseberry Hill,6076,4,22/2/2023
sale,WA,apartment,9/31 Leonard Street,Victoria Park,6100,2,22/2/2023
sale,WA,house,3 Mullins Court,Iluka,6028,5,22/2/2023
sale,WA,house,38 Birchley Crescent,Balga,6061,3,22/2/2023
sale,WA,house,8 Gantheaume Parade,Secret Harbour,6173,4,22/2/2023
sale,WA,residential land,"Lot 1020, 2 Halfmoon Way",Jurien Bay,6516,0,22/2/2023
sale,WA,house,Lot 7 Beech Estate,Margaret River,6285,3,22/2/2023
sale,WA,house,27  Bridal Cres,Kenwick,6107,4,22/2/2023
sale,WA,house,Address available on request,Baynton,6714,4,22/2/2023
sale,WA,house,Address available on request,Beechboro,6063,4,22/2/2023
sale,WA,apartment,68/193 Hay Street,East Perth,6004,2,22/2/2023
sale,WA,house,19 Vera Place,Dardanup West,6236,3,22/2/2023
sale,WA,house,5 Greig Court,Marmion,6020,4,22/2/2023
sale,WA,house,1/456 Kalamunda Road,High Wycombe,6057,3,22/2/2023
